run_time [s],time [s],state [-],Sensor Voltage [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D[lbf], FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf], CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF], CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig], CH-PT-100 [psig]
85.3510,580.3279,1.5290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.3560,579.7131,1.5340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.3610,579.7131,1.5390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.3660,579.7131,1.5440,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.3710,579.7131,1.5490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538919.5625,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32170.5000,32536.5000
85.3760,579.7131,1.5540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.3810,580.3279,1.5590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.3860,579.7131,1.5640,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538919.5625,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.3910,579.7131,1.5690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.3960,579.7131,1.5740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,539505.1875,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.4010,580.3279,1.5790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.4060,580.3279,1.5840,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4110,579.7131,1.5890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4160,580.3279,1.5940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4210,579.7131,1.5990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4260,580.3279,1.6040,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.4310,580.3279,1.6090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.4360,579.7131,1.6140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4410,580.3279,1.6190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
85.4460,579.7131,1.6240,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4510,579.7131,1.6290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.4560,579.7131,1.6340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,450.6667,32292.5000,32536.5000
85.4610,579.7131,1.6390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32414.5000,32536.5000
85.4660,580.3279,1.6440,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.4710,579.7131,1.6490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.4760,579.7131,1.6540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,450.6667,-200.0000,32292.5000,32658.5000
85.4810,579.7131,1.6590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.4860,579.7131,1.6640,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.4910,580.3279,1.6690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.4960,579.7131,1.6740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.5010,580.3279,1.6790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538919.5625,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5060,579.7131,1.6840,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5110,579.7131,1.6890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,539505.1875,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5160,579.7131,1.6940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.5210,579.7131,1.6990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5260,579.7131,1.7040,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5310,580.3279,1.7090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.5360,579.7131,1.7140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5410,580.3279,1.7190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5460,579.7131,1.7240,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,538919.5625,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32170.5000,32658.5000
85.5510,579.0983,1.7290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5560,579.7131,1.7340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5610,579.7131,1.7390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5660,580.3279,1.7440,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5710,579.7131,1.7490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.5760,579.7131,1.7540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.5810,579.7131,1.7590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5860,579.7131,1.7640,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.5910,579.7131,1.7690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.5960,579.7131,1.7740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
85.6010,579.7131,1.7790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6060,580.3279,1.7840,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6110,579.7131,1.7890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6160,580.3279,1.7940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.6210,579.7131,1.7990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,539505.1875,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6260,579.7131,1.8040,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.6310,579.7131,1.8090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6360,579.0983,1.8140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537162.7500,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6410,579.7131,1.8190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537162.7500,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.6460,579.7131,1.8240,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.6510,579.7131,1.8290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6560,579.7131,1.8340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.6610,579.7131,1.8390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6660,579.7131,1.8440,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6710,579.7131,1.8490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6760,579.7131,1.8540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
85.6810,579.7131,1.8590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,539505.1875,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6860,580.3279,1.8640,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6910,579.7131,1.8690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.6960,579.7131,1.8740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7010,579.7131,1.8790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540676.3750,538334.0000,539505.1875,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7060,579.7131,1.8840,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,539505.1875,537748.3750,150666.7969,-200.0000,-200.0000,32414.5000,32658.5000
85.7110,579.7131,1.8890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32414.5000,32536.5000
85.7160,580.3279,1.8940,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538919.5625,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32414.5000,32658.5000
85.7210,579.7131,1.8990,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7260,578.4836,1.9040,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,537748.3750,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7310,579.7131,1.9090,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7360,579.7131,1.9140,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.7410,579.7131,1.9190,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.7460,579.7131,1.9240,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7510,579.0983,1.9290,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.7560,579.0983,1.9340,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,538919.5625,537748.3750,538334.0000,537748.3750,150666.7969,450.6667,-200.0000,32292.5000,32658.5000
85.7610,579.0983,1.9390,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537162.7500,150081.1875,-200.0000,-200.0000,32170.5000,32658.5000
85.7660,579.0983,1.9440,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,538919.5625,538334.0000,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.7710,579.0983,1.9490,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7760,579.7131,1.9540,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7810,579.7131,1.9590,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
85.7860,579.0983,1.9640,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7910,579.7131,1.9690,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.7960,579.7131,1.9740,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.8010,579.7131,1.9790,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
85.8060,579.7131,1.9840,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
85.8110,579.7131,1.9890,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
